,p_np
CO[C@@H]1C[C@@H](CC[C@H]1O)/C=C(C)/[C@H]2OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@]4(O)O[C@H]([C@H](C[C@@H](C)CC(=C/[C@@H](CC=C)C(=O)C[C@H](O)[C@H]2C)/C)OC)[C@H](C[C@H]4C)OC,0.12421674529711406
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC4OC(=O)c5ccccc45,0.03435683871308962
C[C@]1(Cn2ccnn2)[C@@H](N3[C@@H](CC3=O)[S]1(=O)=O)C(O)=O,0.13680641104777655
CCCCCCCCCC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1Oc2c3Oc4ccc(C[C@H]5NC(=O)[C@H](N)c6ccc(O)c(Oc7cc(O)cc(c7)[C@H](NC5=O)C(=O)N[C@H]8C(=O)N[C@H]9C(=O)N[C@@H]([C@H](O[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%10NC(C)=O)c%11ccc(Oc2cc8c3)c(Cl)c%11)C(=O)N[C@@H](C(O)=O)c%12cc(O)cc(O[C@H]%13O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]%13O)c%12c%14cc9ccc%14O)c6)cc4Cl,0.03386374438802401
CO[C@]1(NC(=O)C(C(O)=O)c2cscc2)[C@H]3SC(C)(C)[C@@H](N3C1=O)C(O)=O,0.057089452942212425
CN1C(=O)N(C)c2ncn(CCNCC(O)c3ccc(O)c(O)c3)c2C1=O,0.0820746502528588
CC1(C)SC2C(NC(=O)CSc3ccccc3)C(=O)N2C1C(O)=O,0.041825546572605767
CC1(C)[C@H](NC(=O)C(=N\OCC(O)=O)/c2csc(N)n2)C(=O)N1O[S](O)(=O)=O,0.06858535048862298
CC(C)C(=O)OCc1cccc(OC(=O)[C@@H]2N3[C@H](SC2(C)C)[C@H](NC(=O)Cc4ccccc4)C3=O)c1,0.04373597105344137
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,0.0729256725559632
Cc1ccc(cc1)C(=O)c2cc(O)c(O)c(c2)[N+]([O-])=O,0.1222334410995245
CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1OC(C)=O)O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(C)=O)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C,0.08879939652979374
CCCC[C@@H]1CC(=O)[C@]2(O)O[C@@H]3[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@H]3O[C@@H]2O1,0.061920362835129104
CC(C)c1ccc(C)cc1OCC2=NCCN2,0.4577387335399787
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(N)=O)C1,0.48097145557403564
CC(C)C1OC(=O)C2=CCCN2C(=O)c3coc(CC(=O)CC(O)\C=C(C)/C=C\CNC(=O)\C=C/C1C)n3,0.11644313732783
Oc1ccc(cc1)/C=C([N+]#[C-])/C(=C/c2ccc(O)cc2)[N+]#[C-],0.13602975818018118
[Cl-].COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)/C(C)=N/NC(=O)c6ccccc6.[H+],0.038590610648194947
ClC(C(F)(F)Cl)(F)F,0.9870757063229879
[C@@]3(C1=CC=CS1)(N2CCCCC2)[C@H](CCCC3)C,0.983241856098175
[H+].C1=NC3=C([N]1CCNC(CC2=CC=CC=C2)C)C(=O)N(C(=O)N3C)C.[Cl-],0.8540395895640055
C1=C(Cl)C=CC(=C1N2CCN(CCCNC(C)=O)CC2)Cl,0.9807815750439962
[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C([C@@H](C(CC1)OC(C)=O)Br)[C@@H](C2)Br)C)CC3)CC[C@@H]4[C@@H](CCCC(C)C)C)C,0.9676705400149027
C(C(C(NC(NC(C)=O)=O)=O)(CC)Br)C,0.9785997072855631
C2=C(CN(C(=C(SC(=O)C1=CC=CO1)\CCOC(=O)COC(=O)C)/C)C=O)C(=NC(=N2)C)N,0.871779203414917
C(C(NC(C)=O)C(O)=O)CC(N)=O,0.82953409353892
C1=CC=CC=C1C3(CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)CNC(C)=O,0.9770663380622864
C2=C(C(OC1=CC=C(C=C1)NC(C)=O)=O)C(=CC=C2)O,0.7636712292830149
CC(NC1=NN=C(S1)[S](N)(=O)=O)=O,0.9075838724772135
C1=NC(=NC(=C1CN(C(=C(\CCOC(C)=O)SC(C)=O)/C)C=O)N)C,0.9451347788174947
C2=C(CC(C(NCC(OCC1=CC=CC=C1)=O)=O)CSC(C)=O)C=CC=C2,0.9114108482996622
[C@H]23OC1=C(OC(=O)C)C=CC6=C1C25C4(C[C@@H](C3(OC)C=C4)[C@](O)(CCC)C)C(N(CC5)C)C6,0.9676846265792847
C2=C(C(C1=CC=CC=C1)(C(OC(=O)C)CC)CC(N(C)C)C)C=CC=C2,0.9484153588612875
[C@]12(OC1)[C@@H]3C(=C[C@@H]2OC(=O)CC(OC(=O)C)(C)C)C(=CO[C@H]3OC(=O)CC(C)C)COC(=O)C,0.931624174118042
[C@]12(OC(O[C@@H]1CC3C2(CC(O)C4(F)C3CCC5=CC(=O)C=CC45C)C)C=C)C(=O)CO,0.9795294801394144
C1=NC2=C([N]1COCCO)NC(=NC2=O)N,0.8475657105445862
C1=CC(=CC=C1OCC(OCCNC23CC4CC(C2)CC(C3)C4)=O)Cl,0.9612446626027426
C1=NC(=NC=C1)N5CCN(CCNC(C23CC4CC(C2)CC(C3)C4)=O)CC5,0.9753383000691732
C1=CC(=CC=C1CC(OC(C(C)N)=O)(C)C)Cl,0.9060436884562174
[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)C[C@H]2Cl)C)[C@H](C3)O)C[C@H]4C)C)(C(COC(CC)=O)=O)OC(CC)=O,0.9606451392173767
C1=C3C2=C(C=C1O)C=CC=C2CC(C3)N(CCC)CCC,0.954966127872467
[C@@H]12C4([C@@H](CCC1[C@H]3C(CC2=O)(C(CC3)C(=O)CO)C)C[C@H](O)CC4)C,0.8561940789222717
[C@@H]23[C@H]([C@H]1[C@]([C@@H](C(C)=O)CC1)(C)CC2=O)CC[C@@H]4[C@@]3(CC[C@H](C4)O)C,0.9176390369733175
CC14C5(C(CC1C3C(C2(C(=CC(=O)CC2)CC3)C)CC4)OC(O5)(C)C)C(C)=O,0.9792036612828573
COC1(C(F)(F)C1(F)Cl)F,0.9888946612675985
[C@@](O)(C5C6(OC)C2OC1=C(O)C=CC4=C1C23C(C(N(CC3)CC=C)C4)(C5)C=C6)(CCC)C,0.9643368124961853
C(N1C(C(C)OC1=O)=O)C=C,0.9874210158983866
[C@H]3(CN(C2=CC=C(OCC1=CC=CC(=C1)Cl)C=C2)C(O3)=O)CNC,0.9676196376482645
[H+].C4=C3OCC(N(CCCCN1C(=O)CC2(CC1=O)CCCC2)CCC)CC3=C(OC)C=C4.[Cl-],0.9706455071767172
C1=CC=CC3=C1C2(C(NC(=O)CC2)=O)CCC3=O,0.9800498882929484
C1=C([N](C(=C1C=O)C)CCNC(C)=O)C,0.9683259328206381
C1=C(C(=CC=C1Cl)N(C(CN(C(CC#N)C)C)=O)C)C(C2=C(C=CC=C2)F)=O,0.9747708439826965
[C@]2(C1=CC=CC=C1)([C@H](CN(C)CC2)CC)OC(CC)=O,0.9722100694974264
[C@H](C(C1=CC=CC=C1)(C2=CC=CC=C2)C[C@H](N(C)C)C)(CC)O,0.9413582881291708
C1=C(C(=CC(=C1[S](NC)(=O)=O)N)OC)C(NCC2N(CCC2)CC=C)=O,0.875041643778483
C1=CC=C3C2=C1C(N(CC(O)=O)C(C2=CC=C3)=O)=O,0.7105007469654083
[C@H]23C([C@@]1(OC(O[C@@H]1C2)(CC)CC)C(=O)CO)(C[C@H](O)[C@@]4(F)C3CCC5=CC(=O)C=CC45C)C,0.9769445657730103
[C@H]24C([C@@]1(O[C@@](O[C@@H]1C2)(C3=CC=CC=C3)C)C(=O)CO)(C[C@H](O)[C@@]5(F)C4CCC6=CC(=O)C=CC56C)C,0.97523033618927
[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC6(O5)CCCC6)C)C(COC(C)=O)=O,0.9762281775474548
[C@H]12[C@@]([C@](OC(=O)CC)([C@H](C1)C)C(=O)COC)(C[C@H](O)[C@@]3(F)[C@H]2CCC4=CC(=O)C=C[C@]34C)C,0.9719591935475668
C1=C(C(=C(C=C1)C)NC(C2=CC=C(N)C=C2)=O)C,0.946089506149292
[C@H]4(CC3C2=C1C(=C[N](C1=CC=C2)C(C)C)CC3N(C4)C)C(NC5CCCCC5)=O,0.9751389424006144
C2=C(C(NC(CC1=CC=CC=C1)C)C#N)C=CC=C2,0.9416762590408325
C3=C2C([NH2+]CCCCCCC(O)=O)C1=CC=CC=C1CCC2=CC=C3.[Cl-],0.8372190793355306
C1=C([S](CC)(=O)=O)C(=CC(=C1C(NCC2N(CCC2)CC)=O)OC)N,0.9519978562990824
C1=CC=CC2=C1C(C3=C(CC2)C=CC=C3)=CCC[N+](C)(C)[O-],0.9465095003445944
C1=CC=CC=C1C(CN2CCCC2)OCCC(C)C,0.9719266494115194
C3=C(C(C1=CC=C(C=C1)F)CCCN2CCN(C(NCC)=O)CC2)C=CC(=C3)F,0.9728052218755087
C1=C(C=CC=C1N2C(C=CC=C2)=O)N,0.7502076824506124
CN(C)c1cnccn1,0.9721260666847229
C(C(C)(C)O)C,0.9701536893844604
C3=C(CCN1CCC(CC1)(C2=CC=CC=C2)C(OCC)=O)C=CC(=C3)N,0.9690326452255249
C1=CC(=CC=C1C(N2C(CCC2)=O)=O)OC,0.9733462333679199
COc2cc1oc(=O)c(C)c(C)c1cc2OCCCN3CCN(CC3)c4ccccc4OC,0.9474369883537292
[C@H](N1C3=C(SC2=C1C=CC=C2)C=CC(=C3)C(=O)NCCC)(CN4CCCC4)C,0.9621051549911499
C(C1(C(NC(=O)NC1=O)=O)C(C)C)C=C,0.9764868021011353
C1=C4C(=CC=C1OCCCCN3CCN(C2=CC=CC(=C2Cl)Cl)CC3)CCC(N4)=O,0.967873732248942
C(O)C(O)C1OC(=C(O)C1=O)O,0.7242624958356222
C1=CC=CC(=C1C(O)=O)OC(C)=O,0.5750982364018759
C1=CC=CC(=C1C(NC2=C(C=C(N(CC)CC)C=C2)C)=O)N,0.9451090892155966
C1=CC=CC=C1C(C(OC2CC3N(C)C(C2)CC3)=O)(CO)C,0.8545751174290975
C1=CC=CC=C1C(C(OC2CC3[N+](C(C2)CC3)(C)[O-])=O)CO,0.561578114827474
[C@@H](C(NCC(N(C1=CC=C(C=C1C(C2=CC=CC=C2)=O)Cl)C)=O)=O)(CCCCN)N,0.9184109767278036
C1=CC(=CC5=C1N(C4CCN(CC3OC2=C(C=CC=C2)OC3)CC4)C(N5)=O)Cl,0.8511775930722555
C1=CC(=CC=C1[S](N2CC3CCC(C2)CC3)(=O)=O)N,0.9754317005475363
C1=CC(=CC=C1C(CCCN2CC3N(CC2)CCC3)=O)F,0.9844037095705668
C3=C(C(O)(C1=CC=CC=C1)C2CCNCC2)C=CC=C3,0.9582335551579794
O=C1NCCN1C4CCN(CCC3COc2ccccc2O3)CC4,0.9775330622990926
C1=CC=CC2=C1C3N(CC2)CCNC3,0.9832573533058167
C1=CC=CC2=C1[N]3C(=C2)CNCCC3,0.9805706938107809
CN(CCc2cc3cccc4CCc1ccccc1n2c34)Cc5ccccc5,0.9696500102678934
[C@H]13[C@H](C[C@@H]1C2=CC=C(F)C=C2)CN(C3)CCN4C(=O)C5=C(NC4=O)C=CC=C5,0.9457565546035767
C1=CC=CC=C1CC2=NC3=C([N]2CCN(CCO)CC)C(N(C)C(N3C)=O)=O,0.7631160418192545
C(C1(C(NC(=O)NC1=O)=O)CC)C,0.9672704935073853
C1=CC=CC3=C1N=C([N]2C(=NC(=N2)C)C3)N4CCN(C)CC4,0.9789834419886271
C1=CC=CC=C1CNC(CCCl)=O,0.9761574467023214
[C@]23([C@H]([C@H]1[C@]([C@](C(CO)=O)(O)[C@H](C1)C)(C)C[C@@H]2O)CCC4=CC(=O)C=C[C@]34C)Cl,0.8387573758761088
[C@@H]2(CN(C1=CC=C(C=C1)OCC[C@H](C(F)(F)F)O)C(O2)=O)COC,0.9701369802157084
C(C1(CC(NC(C1)=O)=O)C)C,0.9792565504709879
C2=C(CN(C(=C(SC(=O)C1=CC=CC=C1)/CCO[P](=O)(O)O)/C)C=O)C(=NC(=N2)C)N,0.894058883190155
C1=CC=CC(=C1C(OC2=CC=C(NC(C)=O)C=C2)=O)OC(C)=O,0.8334223826726278
C4=C(C2=C1C3=C(SC1=NC(=O)CN2)CCCC3)C=CC=C4,0.9791680177052816
C3=C(C(SC(/CCOC(C1=CC=CC=C1)=O)=C(N(CC2=C(N=C(N=C2)C)N)C=O)/C)=O)C=CC=C3,0.882769246896108
C1=CC=C(Cl)C3=C1\C(C2=CC=CC=C2C=C3)=C/CC[N+]([O-])(C)C,0.9549082318941752
[Cl].C1=CC=CC2=C1[N](C=C2CCC3=CC=NC=C3)CC4=CC=CC=C4,0.9429260889689127
C(C1=CC=CC=C1)O,0.8357233802477518
[C@@H]4(C1=C2C(=CC(=C1)Br)CCO2)C3=C(C=C(Cl)C(=C3)O)CCN(C4)C,0.9659933646519979
[C@H](O)(/C=C/C1=C(C3=C(OC12CCCC2)C=CC=C3)C4=CC=C(F)C=C4)C[C@H](O)CC(OCC)=O,0.9204295873641968
[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)[C@H](C3)O)C[C@@H]4C)C)(OC(C5=CC=CC=C5)=O)C(CO)=O,0.9631426930427551
[C@]14([C@@]([C@@H](C)C[C@H]1[C@H]3[C@]([C@@]2(C(=CC(=O)C=C2)CC3)C)(F)[C@H](C4)O)(OC(CCCC)=O)C(CO)=O)C,0.9660705327987671
O=C2CC1(CCCC1)CC(=O)N2CCNCC4COc3ccccc3O4,0.9802516102790833
C(C2C1C(NC(N1)=O)CS2)CCCC(O)=O,0.8945360978444418
S1[C@H]4N(CC1(C2CN3[C@H](S2)CC3=O)O)C(C4)=O,0.8092348972956339
C1=CC=CC2=C1C4=C([NH]2)CN3CCN(CC3C4)CCCC(C5=CC=C(C=C5)F)=O,0.972064475218455
C1=NC(=NC(=C1CN(C(=C(SSC(=C(\C)N(C=O)CC2=C(N)N=C(C)N=C2)/CCOC(=O)C3=CC=CC=C3)/CCOC(=O)C4=CC=CC=C4)\C)C=O)N)C,0.8676950335502625
[C@H](CCCNC(C)=O)(C(O)=O)NC(C)=O,0.8528602321942648
C1=C(C3=C(N=C1N2CCN(CC)CC2)CCCCCC3)C4=CC=C(F)C=C4,0.9714406530062357
[C@@]23(C([C@H](N(CC1(CC1)O)CC2)CC4=C3C=C(C=C4)O)(C)C)CC,0.9288551211357117
C1=CC(=CC2=C1NC(=O)OC2(C)C)Br,0.911808451016744
CC(C(C(NC(N)=O)=O)Br)C,0.9770444432894388
C(Br)(Br)Br,0.986153801282247
C1=C(C(=C(C=C1Br)C)O)C(N)=O,0.9613442222277323
C2=C(C1C(NC(C1)=O)=O)C=CC=C2Br,0.9833689133326212
C1=C(Br)SC2=C1C(=NCC3=NN=C([N]23)C)C4=C(C=CC=C4)Cl,0.9774166345596313
[C@@H](CC[N]2C1=C(C(N=C(N1)N)=O)N=C2)(CO)O,0.697977622350057
C1=C(C=CC(=C1)NC(C)=O)OC(C)(C)C,0.9550880193710327
[C@]1(O)(C[C@@H]4N(CC1)C[C@@H]2C5=C(CCC3=CC=CC=C23)C=CC=C45)C(C)(C)C.[H+].[Cl-],0.9690165718396505
C1=C(C(CCC)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(C)CC4,0.9805345137914022
C(C(CCCC)CC)NC(CC(C)O)=O,0.9602144559224447
[C@]235[C@]([C@H](N(CC1CCC1)CC2)CC4=C3C=C(O)C=C4)(CCCC5)O,0.9589053193728129
[C@@H]34C1=CC=CC2=C1C(=C[NH]2)C[C@H]3N(C[C@@H](C4)C(N(C(NCC)=O)CCCN(C)C)=O)CC=C,0.9678476651509603
C1=NC3=C([N]1CCNC(C(C2=CC=CC=C2)O)C)C(N(C)C(N3C)=O)=O,0.690913180510203
C1=C(Cl)C=CC2=C1C(=NC(OC(N(C)C)=O)C(N2C)=O)C3=CC=CC=C3,0.98554660876592
CC12C(C(CC1=O)CC2)(C)C,0.9843473633130392
C1=C(C(=CC=C1C(/CCCCC)=N\OCCN)C)N,0.9135910073916117
C1=CC(=CC=C1C(C2=CC=CC=C2)SCCN(C)C)SCCCC,0.9645232160886129
C(C1(C(NC(=O)NC1=O)=O)CCCC)COC(N)=O,0.9710947871208191
C1=C(Cl)C=CC2=C1C(N(CC(=O)N2C)C(N)=O)C3=CC=CC=C3,0.9822906851768494
C1=C(C(OC(N)=O)C#C)C=CC=C1,0.95988529920578
O=C(C4N(C12CC3CC(C1)CC(C2)C3)CC4)O,0.9537639021873474
C1=CC=CC2=C1CN(CC(N)=O)C(O2)=O,0.972288191318512
C2=C(C(CCCN1CCC(OC(NC(C)C)=O)CC1)=O)C=CC(=C2)F,0.9740144610404968
C1=C(C=CC3=C1N(CCCN2CCN(CC2)CCO)C4=C(S3)C=CC=C4)C(CC)=O,0.9694116115570068
C1=C(C=CC(=C1)[S](N)(=O)=O)C(O)=O,0.6671512822310129
[C@@H](C(C1=CC=CC=C1)=O)(C)N,0.9430963198343912
C1=CC(=CC=C1C3CN(CC(N2CC(NCC2)=O)=O)C(C3)=O)Cl,0.9643771251042684
OC1OC(COCCOC(O)C(Cl)(Cl)Cl)C(OC2OC(COCCOCCOC(O)C(Cl)(Cl)Cl)CC(OC(O)C(Cl)(Cl)Cl)C2O)C(OCCOCCOC(O)C(Cl)(Cl)Cl)C1O,0.7624676128228506
[C@@H](/C=C/C1=C(N=C(C(=C1C2=CC=C(C=C2)F)COC)C(C)C)C(C)C)(C[C@H](CC(O)=O)O)O,0.7992698351542155
CC1=CC(=NNC1=O)C,0.959858775138855
C1=C(C(O)C(CO)NC(C(Cl)Cl)=O)C=CC(=C1)C(=O)C,0.7907770872116089
C1=C(CN(C(=C(SC(OCC)=O)/CCOC(OCC)=O)/C)C=O)C(=NC(=N1)C)N,0.8975924253463745
[C@@H]2(OC1O[C@@H](O[C@@H]1[C@H]2O)C(Cl)(Cl)Cl)[C@H](O)CO,0.7710432509581248
C(C(OC(C(Cl)(Cl)Cl)O)C)C(C)(C)O,0.9659945368766785
C1=CC(=CC=C1C2[S](CCC(N2C)=O)(=O)=O)Cl,0.9760933717091879
C(Cl)(Cl)Cl,0.985329290231069
C1=C2C(=CC=C1)C(C=C(O2)C(O)=O)=O,0.567228893438975
[C@@]45([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)C[C@H]4O[C@H](O5)C6CCCCC6)C)C(COC(C(C)C)=O)=O,0.9563167293866476
C1=C(SC2=C1C(=NCC3=NN=C([N]23)C4CCCCC4)C5=CC=CC=C5Cl)Br,0.9756894111633301
[C@H]23C([C@@]1(OC(O[C@@H]1C2)(C)C)C(=O)COC(=O)C)(CC(O)[C@@]4(F)C3CC(=C5C4(CCC(=C5)OCCCl)C)C#N)C,0.9683273235956827
[C@@]1([C@H](C2CCC1CC2)NC(C)C)(C3=CC(=C(C=C3)Cl)Cl)O,0.9649260640144348
C(C1CCCCC1)NN,0.9789632360140482
CC(C(C1CCCCC1)O)C,0.975565234820048
C1=CC(=CC=C1N2CC(COC)OC2=O)OCC3=CC(=CC=C3)C#N,0.9526426394780477
C1=C(C(=C(C=C1\C=C\C(N2CCCCCCC2)=O)OC)OC)OC,0.9649124145507812
C1=C(Cl)C=CC2=C1C(=NC(O)C(N2CCC#N)=O)C3=CC=CC=C3F,0.9850809574127197
C1=C(Cl)C=CC(=C1C(C2=C(C=CC=C2)Cl)=O)N(C(CNC3CC3)=O)C,0.9713613986968994
[C@]34([C@H](C2[C@@](F)([C@@]1(C(=CC(=O)C=C1)[C@@H](F)C2)C)[C@@H](O)C3)C[C@H]5OC(O[C@@]45C(=O)COC(=O)C6CC6)(C)C)C,0.9785934090614319
C1=C(C#N)C=CC3=C1C4=C(C2=C(C=CC=C2)S3)CCN(CC4)C,0.9829089442888895
C1=C(C(=CC(=C1Cl)N)OC)C(NC3CCN(CC2=CC=CC=C2)CC3)=O,0.9700364073117574
C1=C(C(=C(C=C1)Cl)NC2=NCCO2)Cl,0.9772810935974121
[C@@]23(F)[C@H]([C@H]1[C@@]([C@@]([C@H](C1)C)(O)C(=O)CCl)(CC2=O)C)CCC4=CC(=O)C=C[C@]34C,0.9799014727274576
[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)CC2)C)(F)C(C3)=O)C[C@@H]4C)C)(OC(CCC)=O)C(CCl)=O,0.9812766710917155
C1=C(Cl)C=CC4=C1N(CCCN3CCC(N2CCCCC2)(CC3)C(N)=O)C5=C(CC4)C=CC=C5,0.9803065061569214
[C@@]24(Cl)C1(C(=CC(=O)C=C1)[C@@H](F)CC2C3C(C([C@@H](C3)C)C(=O)CO)(CC4O)C)C,0.9744468927383423
[C@H]2(C1=CC(C=C[C@@]1(C4([C@@H](C2)[C@@H]3C[C@H]([C@H](C(COC(=O)C)=O)[C@@]3(C)C[C@@H]4O)C)Cl)C)=O)F,0.9771395921707153
[C@@]24(Cl)C1(C(=CC(=O)C=C1)[C@@H](F)CC2C3C(C([C@@H](C3)C)C(=O)COC(=O)C(C)(C)C)(CC4O)C)C,0.9766132632891337
C1=C(Cl)C=CC3=C1N(C2=CC=CC=C2)C(=O)N3CCCN(C)C,0.9598711530367533
C2=C(C1(OCCN(CC)CC)CCCCC1)C=CC(=C2)Cl,0.9721035559972128
C1=C(C(=CC=C1C3(CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)O)Cl)C(F)(F)F,0.9673956235249838
C1=C(Cl)C=CC3=C1\C(C2=C(C=CC=C2)S3)=C/CCN4CCN(CCO)CC4,0.9652135372161865
C1=CC=CC4=C1C(N(CCCN3CCN(C2=CC(=CC=C2)Cl)CC3)C(N4)=O)=O,0.9495983123779297
[C@H]24[C@H]1[C@@]([C@](C(CO)=O)(O)CC1)(C[C@@H]([C@@H]2[C@@]3(C(=CC(=O)C=C3)C(=C4)Cl)C)O)C,0.8607415755589803
C(C(Cl)(Cl)Cl)OC(OCC(Cl)(Cl)Cl)=O,0.9780519604682922
C1=C(C(=CC(=C1)Cl)Cl)OCCCN(CC#C)C,0.9371765454610189
C3=C(C(C2CCN(CCCC(C1=CC=C(F)C=C1)=O)CC2)=O)C=CC(=C3)Cl,0.9775636196136475
C1=C(Cl)C=CC4=C1C(N2CCN(C)CC2)CC3=C(C=CC=C3)S4,0.9830026427904764
C1=C(CC)SC2=C1C(=NCC(N2C)=O)C3=CC=CC=C3Cl,0.9864871700604757
[C@]34([C@H](C2[C@@](F)([C@@]1(C(=CC(=O)C=C1)[C@@H](F)C2)C)[C@@H](O)C3)C[C@H]([C@]4(OC(=O)CC)C(SCCl)=O)C)C,0.9746087392171224
CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(cc23)Cl)CC1,0.9704818725585938
C1=C(O)C=CC4=C1C3(C(C(N(CC2CCC2)CC3)C4)(C)C)CC,0.9773821234703064
[C@H]12C5CC4=C3[C@]1([C@H](C(C[C@@H]2CC)=O)OC3=C(C=C4)OC)CCN5CC6CC6,0.9791390895843506
CC1CC2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0.9692486723264059
C(O)C(=O)C4(O)C3(C(C2C(C1(C(=CC(=O)CC1)CC2)C)CC3)CC4)C,0.9540408849716187
[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)C(C3)=O)CC[C@@]4(C(COC(C)=O)=O)O)C,0.9567024111747742
[C@H]37[C@H]2[C@@]([C@](C(COC(C1=CC(=CC=C1)[S](O)(=O)=O)=O)=O)(O)[C@@H](C2)C)(C[C@@H]([C@@H]3[C@@]4(C(=CC5=C(C4)C=N[N]5C6=CC=CC=C6)C(=C7)C)C)O)C,0.8488900264104208
[C@H]26[C@H]1[C@@]([C@](C(COC(C)=O)=O)(O)[C@@H](C1)C)(C[C@@H]([C@@H]2[C@@]3(C(=CC4=C(C3)C=N[N]4C5=CC=CC=C5)C(=C6)C)C)O)C,0.9307230512301127
C1=CC=NC=C1C2N(C(=O)CC2)C,0.9737780888875326
C1=CC=CC2=C1C(C3=C(CC2)C=CC=C3)=CC(CN(C)C)=O,0.9780240058898926
CC2(CC(OC(C1NC(=O)CC1)=O)CC(C2)C)C,0.9696798721949259
C(C(N(C(\C=C\C)=O)CC)C(N(C)C)=O)C,0.9758466879526774
C1=CC=CC=C1NC(OCC3(COC(NC2=CC=CC=C2)=O)CCCC3)=O,0.9642611742019653
C1=CC=CC2=C1C3=C([NH]2)CCC(C3)N(C)C,0.9731463591257731
C(C2(C1=CCCCC1)C(NC(=O)NC2=O)=O)C,0.9801408251126608
C1=CC=CC2=C1C(C3=C(C=C2)C=CC=C3)=CCCN(C)C,0.981977383295695
[C@]23(C1(C(C1)CC2)[C@H](O)C[C@@H]4[C@@H]3CC[C@]5([C@H]4CC[C@@H]5C(=O)C)C)C,0.9580281774202982
C1=NC(=NC(=C1CN(C(/C)=C2\CCOC(=O)S2)C=O)N)C,0.9622959097226461
C1=CC=CC3=C1C(C2=C(C=CC=C2)CC3)C(N)=O,0.9782681663831075
[C@@]135C67[C@@H](N(CC1)CC2CC2)CC4=CC=C(O)C(=C34)O[C@@H]5C(OC)(C(C6)C(O)(C)C)C=C7,0.9650608499844869
C(C1CCCCC1)CC(OCCN(C)C)=O,0.961327850818634
C4=C(C(C2C(C1=CC=NC=C1)C2)(C3=CC=CC=C3)O)C=CC=C4,0.9362953305244446
C1=CC(=CC=C1C23C(C(=O)NC2=O)C3)Cl,0.9841421246528625
C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)C(CN(C)C)=O,0.9843044877052307
C1=CC(=CC=C1C(C2=NCCN2)(C3=NC=CC=C3)O)Cl,0.7582567731539408
C1=C(C(N)=O)C=C(C(=C1OC)OCCCCCCCCCC)OC,0.9607375065485636
C1=C(C(=CC=C1C)CC2=CC=CC=C2)N3CCNCC3,0.9825340310732523
C3=C(C1=C2C(=NC(=O)CN1O)C=CC(=C2)Cl)C=CC=C3,0.9787756601969401
C1=NC2=C([N]1CC(C)=O)C(N(CCCC)C(N2CCCC)=O)=O,0.9427619973818461
CC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C,0.957008977731069
C1=NC(=NC2=C1N=C[N]2COCCO)N,0.9262176156044006
[C@H]34[C@H]2[C@@](F)([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@@H](O)C[C@@]3([C@](O)([C@H](O)C4)C(=O)C)C,0.9571038285891215
